ticker,ritter_ticker,name,first_trade,yf_first_trade,year,offer_price,adr,ritter_shares,edgar_shares,yf_shares,est_edgar,est_yf,est_ritter,mcap_listing_b,mcap_src,mcap_conf,match_method,bucket,reason,tier,spac_review
CFACU,CFACU,CF Finance Acq Corp III,2020-11-13,nan,2020.0,10.0,1.0,25500000.0,,,,,0.255,0.255,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
KAIIU,KAIIU,Kismet Acquisition II  Corp,2021-02-18,nan,2021.0,10.0,1.0,25500000.0,,,,,0.255,0.255,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
HCACU,HCACU,Hall Chadwick Acquisition Corp,2025-11-21,2025-11-21,2025.0,10.0,1.0,25424639.0,,,,,0.25424639,0.25424639,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ATAKU,ATAKU,Aurora Technology Acquisition,2022-02-07,nan,2022.0,10.0,1.0,25300000.0,,,,,0.253,0.253,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
BWMCU,BWMCU,Boxwood Merger Corp,2018-11-16,nan,2018.0,10.0,1.0,25250000.0,,,,,0.2525,0.2525,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
JENAU,JENAU,Jena Acquisition Corp II,2025-05-29,nan,2025.0,10.0,1.0,25225000.0,,,,,0.25225,0.25225,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CLACU,CLACU,Capitol Acquisition Corp II,2013-05-10,nan,2013.0,10.0,1.0,25175000.0,,,,,0.25175,0.25175,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
EACQU,EACQU,Easterly Acquisition Corp,2015-07-29,2015-07-30,2015.0,10.0,1.0,25175000.0,,6453700.0,,0.064537,0.25175,0.25175,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ELECU,ELECU,Electrum Special Acquisition C,2015-06-01,2015-06-11,2015.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
LACQU,LACQU,Leisure Acquisition Corp,2017-12-01,nan,2017.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
NPAUU,NPAUU,New Providence Acquisition,2019-09-11,nan,2019.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
LATNU,LATNU,Union Acq Corp II,2019-10-18,nan,2019.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SCVXU,SCVX.,SCVX Corp,2020-01-24,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
DFPHU,DFPHU,DFP Healthcare Acqs Corp,2020-03-11,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
ACEVU,ACEVU,ACE Convergence Acq Corp,2020-07-28,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
FST'U,FST.U,FAST Acquisition Corp,2020-08-21,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
VIHAU,VIHAU,VPC Impact Acq Hldg,2020-09-23,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
DCRBU,DCRBU,Decarbonization Plus Acq Corp,2020-10-20,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
LFTRU,LFTRU,Lefteris Acquisition Corp,2020-10-21,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ACACU,ACACU,Acies Acquisition Corp,2020-10-23,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
NOACU,NOACU,Natural Order Acquisition Corp,2020-11-11,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
PIPPU,PIPP,Pine Island Acq Corp,2020-11-17,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.50),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
ZNTEU,ZNTEU,Zanite Acquisition Corp,2020-11-17,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ARBGU,ARBGU,Aequi Acquisition Corp,2020-11-20,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CAS'U,CASU,Cascade Acquisition Corp,2020-11-20,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
OCA'U,OCA U,Omnichannel Acquisition Corp,2020-11-20,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SVSVU,SVSVU,Spring Valley Acquisition Corp,2020-11-24,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
RSVAU,RSVAU,Rodgers Silicon Valley Acq,2020-12-02,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
TACAU,TACA.,Trepont Acquisition Corp I,2020-12-02,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
PTICU,PTICU,PropTech Invest Corp II,2020-12-04,nan,2020.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
FVT'U,FVT.U,Fortress Value Acq Corp III,2021-01-05,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
BLTSU,BLTSU,Bright Lights Acq Corp,2021-01-07,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
PAQCU,PAQCU,Provident Acquisition Corp,2021-01-08,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
GNACU,GNACU,Group Nine Acquisition Corp,2021-01-15,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
OSTRU,OSTRU,Oyster Enterprises Acq Corp,2021-01-20,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
SHACU,SHACU,SCP & CO Healthcare Acq Co,2021-01-22,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
VOSOU,VOSOU,Virtuoso Acq Corp,2021-01-22,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
BIOTU,BIOTU,Biotech Acq Co,2021-01-26,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
ZWRKU,ZWRKU,Z-Work Acquisition Corp,2021-01-29,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
TMACU,TMAC.,Music Acquisition Corp,2021-02-03,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ITQRU,ITQRU,Itiquira Acquisition Corp,2021-02-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
VELOU,VELOU,Velocity Acq Corp,2021-02-23,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
BOASU,BOAS.,BOA Acquisition Corp,2021-02-24,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
KCACU,KCAC.,Kensington Capital Acq Corp II,2021-02-26,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
TRCAU,TRCA.,Twin Ridge Capital Acq Corp,2021-03-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
FRSGU,FRSGU,First Reserve Sustainable,2021-03-05,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
FRWAU,FRWAU,PWP Forward Acquisition Corp I,2021-03-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
FZT'U,FZT.U,FAST Acquisition Corp II,2021-03-16,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
AFAQU,AFAQU,AF Acq Corp,2021-03-19,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
LDHAU,LDHAU,LDH Growth Corp I,2021-03-19,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
GLHAU,GLHAU,Glass Houses Acquisition Corp,2021-03-23,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
OPA'U,OPA.U,Magnum Opus Acq Ltd,2021-03-23,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.50),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
TBSAU,TBSAU,TB SA Acquisition Corp,2021-03-23,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CRZNU,CRZNU,Corazon Capital V838,2021-03-24,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
VLATU,VLATU,Valor Latitude Acq Corp,2021-05-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
ORIAU,ORIAU,Orion Biotech Opportunities,2021-05-13,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
SKYAU,SKYAU,Skydeck Acquisition Corp,2021-05-19,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SHQAU,SHQAU,Shelter Acquisition Corp I,2021-06-30,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SWAGU,SWAGU,Software Acquisition Group III,2021-07-29,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
XPAXU,XPAXU,XPAC Acquisition Corp,2021-07-30,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
AHPAU,AHPAU,Avista Public Acquisition Corp,2021-08-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
WQGAU,WQGA.,World Quantum Growth Acquisiti,2021-08-11,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
WAVCU,WAVC.,Waverley Capital Acquisition I,2021-08-20,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
DTRTU,DTRTU,DTRT Health Acquisition Corp,2021-09-02,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
FLAGU,FLAGU,First Light Acquisition Group,2021-09-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
FHLTU,FHLTU,Future Health ESG Corp,2021-09-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
EDNCU,EDNCU,Endurance Acquisition Corp,2021-09-15,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
LOCCU,LOCC.,Live Oak Crestview Climate Acq,2021-09-23,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.67),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
DSAQU,DSAQ.,Direct Selling Acquisition,2021-09-24,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
HPLTU,HPLTU,Home Plate Acquisition Corp,2021-09-30,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
BHACU,BHACU,Crixus BH3 Acquisition Co,2021-10-05,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
IXAQU,IXAQU,IX Acquisition Corp,2021-10-07,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
HWKZU,HWKZ.,Hawks Acquisition Corp,2021-10-08,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
LCW'U,LCW.U,Learn CW Investment Corp,2021-10-08,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
TRISU,TRIS.,Tristar Acquisition I Corp,2021-10-14,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CDAQU,CDAQU,Compass Digital Acquisition Co,2021-10-15,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
WWACU,WWACU,Worldwide Webb Acquisition Cor,2021-10-20,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
XFINU,XFINU,ExcelFin Acquisition Corp,2021-10-21,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
PGSSU,PGSS.,Pegasus Digital Mobility Acqui,2021-10-22,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
USCTU,USCTU,TKB Critical Technologies 1,2021-10-27,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
FIACU,FIACU,Focus Impact Acquisition Corp,2021-10-28,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
PCCTU,PCCTU,Perception Capital Corp II,2021-10-28,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
AEAEU,AEAEU,AltEnergy Acquisition Corp,2021-10-29,2021-10-29,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
MPRAU,MPRAU,Mercato Partners Acquisition C,2021-11-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SHCAU,SHCAU,Spindletop Health Acquisition,2021-11-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
TOACU,TOACU,Talon 1 Acquisition Corp,2021-11-04,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
SVNAU,SVNAU,7 Acquisition Corp,2021-11-05,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
MCAAU,MCAAU,Mountain & Co. I Acquisition C,2021-11-05,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
DPCSU,DPCSU,DP Cap Acquisition Corp I,2021-11-09,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
HTAQU,HTAQ.,Hunt Companies Acquisition Cor,2021-11-09,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.75),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CBRGU,CBRGU,Chain Bridge I,2021-11-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
SVNAU,RCFA.,RCF Acquisition Corp,2021-11-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.50),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
VMGAU,VMGAU,VMG Consumer Acquisition Corp,2021-11-11,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
IRRXU,IRRX.,Integrated Rail & Resources Ac,2021-11-12,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(0.60),spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
CMCAU,CMCAU,Capitalworks Emerging Markets,2021-12-01,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
TLGYU,TLGYU,TLGY Acquisition Corp,2021-12-01,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
DAOOU,DAOOU,Crypto 1 Acquisition Corp,2021-12-07,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
RJACU,RJAC.,Jackson Acquisition Co,2021-12-09,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
TGAAU,TGAAU,Target Global Acquisition I Co,2021-12-09,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
HAIAU,HAIAU,Healthcare AI Acquisition Corp,2021-12-10,nan,2021.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
CITEU,CITEU,Cartica Acquisition Corp,2022-01-05,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
KNSWU,KNSW.,KnightSwan Acquisition Corp,2022-01-21,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
TGR'U,TGR.U,Kimbell Tiger Acquisition Corp,2022-02-04,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,name+date(1.00),spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
VMCAU,VMCAU,Valuence Merger Corp I,2022-03-01,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
PLAOU,PLAOU,Patria Latin American Opportun,2022-03-09,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
SKGRU,SKGRU,SK Growth Opportunities Corp,2022-06-24,nan,2022.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (unit_ticker+offer10) - excluded by spec,sub,False
VNMEU,VNMEU,Vendome Acquisition Corp I,2025-07-02,2025-07-02,2025.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
ADACU,ADACU,American Drive Acquisition Co,2025-12-18,2025-12-18,2025.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
LPCVU,LPCVU,Launchpad Cadenza Acquisition,2025-12-18,2025-12-18,2025.0,10.0,1.0,25000000.0,,,,,0.25,0.25,ritter-anchor,med,ticker+date,spac_excluded,SPAC/SPAC-unit (spac_name+offer10) - excluded by spec,sub,False
